0.000375,0.0002,0.000375,0.0003,30,0.046551,0.00059,0.041133,0.29454,0.83944
0.0003,0.0003,0.000525,0.000275,30,0.16089,0.000725,0.13144,0.31714,0.82568
0.000525,0.000225,0.0003,0.0002,30,0.13815,0.000725,0.09436,0.33253,0.86546
0.0003,0.0003,0.00045,0.000225,30,0.16284,0.00065,0.15112,0.32888,0.84009
0.000375,0.0003,0.0006,0.000275,30,0.13647,0.00083,0.089143,0.3193,0.82248
0.0003,0.0003,0.000375,0.0003,30,0.11716,0.000575,0.14568,0.33321,0.81162
0.000525,0.0003,0.0003,0.000225,30,0.069073,0.000725,0.043098,0.2856,0.83901
0.000375,0.000225,0.0006,0.0002,30,0.11373,0.00083,0.064897,0.31822,0.85713
0.0006,0.000225,0.000525,0.00025,30,0.11519,0.001025,0.051496,0.30088,0.85028
0.00045,0.000275,0.000375,0.0002,30,0.18514,0.00068,0.15907,0.36103,0.85225
0.0006,0.000275,0.0003,0.000275,30,0.13546,0.0008,0.092988,0.32319,0.83049
0.0006,0.0002,0.0003,0.000225,30,0.1355,0.0008,0.085459,0.32726,0.85944
0.0003,0.000225,0.00045,0.0003,30,0.092666,0.00065,0.07397,0.323,0.84033
0.00045,0.0003,0.0003,0.0002,30,0.046455,0.00065,0.032119,0.26127,0.84671
0.00045,0.000275,0.00045,0.00025,30,0.11638,0.00074,0.080881,0.31959,0.83973
0.00045,0.0003,0.000525,0.0003,30,0.045962,0.000815,0.025139,0.24379,0.81936
0.00045,0.000225,0.00045,0.0002,30,0.11606,0.00074,0.07449,0.31865,0.86414
0.000375,0.0002,0.0003,0.0003,30,0.046756,0.000575,0.042135,0.29301,0.84518
0.0003,0.000225,0.000525,0.000225,30,0.16142,0.000725,0.11809,0.35242,0.85976
0.000375,0.000275,0.0003,0.00025,30,0.14103,0.000575,0.1577,0.36311,0.84005
0.0003,0.000275,0.000525,0.000225,30,0.11521,0.000725,0.080314,0.29775,0.84665
0.0003,0.000225,0.000525,0.0003,30,0.13815,0.000725,0.10045,0.34444,0.839
0.00045,0.0003,0.000375,0.0003,30,0.162,0.000695,0.14874,0.35568,0.81856
0.000375,0.00025,0.000375,0.000225,30,0.18641,0.00059,0.20528,0.38696,0.85064
0.000375,0.0003,0.0003,0.0002,48,0.093746,0.000575,0.091464,0.31634,0.89528
0.00045,0.0002,0.000525,0.000275,48,0.16556,0.000815,0.10438,0.34705,0.89724
0.000375,0.00025,0.000525,0.0002,48,0.093301,0.00074,0.055901,0.29934,0.90115
0.000375,0.00025,0.000525,0.0003,48,0.16444,0.000755,0.12673,0.35974,0.88557
0.000375,0.000225,0.00045,0.000275,48,0.16494,0.00068,0.14291,0.3719,0.89538
0.000375,0.000275,0.000375,0.00025,48,0.14017,0.00059,0.16406,0.36973,0.88707
0.000375,0.00025,0.000525,0.0002,48,0.11715,0.000755,0.072714,0.31433,0.90248
0.000375,0.0003,0.00045,0.0003,48,0.18875,0.000665,0.21369,0.39497,0.87284
0.0003,0.000225,0.000525,0.0003,48,0.09328,0.000725,0.059864,0.31248,0.89125
0.00045,0.0003,0.000525,0.000225,48,0.1173,0.000785,0.0741,0.31222,0.88708
0.00045,0.0002,0.000375,0.000275,48,0.11761,0.000695,0.083564,0.32478,0.90088
0.0003,0.00025,0.0003,0.000225,48,0.070318,0.0005,0.084834,0.32232,0.89996
0.000375,0.000275,0.00045,0.000275,48,0.094283,0.00068,0.072557,0.31499,0.88599
0.0003,0.00025,0.000375,0.0002,48,0.16526,0.000575,0.17547,0.38849,0.9075
0.00045,0.000225,0.0006,0.000275,48,0.11696,0.00086,0.063363,0.30946,0.88982
0.00045,0.00025,0.0006,0.0002,48,0.093527,0.00086,0.045211,0.28871,0.89689
0.000375,0.0002,0.00045,0.0002,48,0.070677,0.00068,0.042981,0.29061,0.91268
0.000375,0.0003,0.0006,0.00025,48,0.14023,0.000815,0.091395,0.32297,0.88224
0.000375,0.000275,0.0003,0.0003,48,0.070209,0.000575,0.072222,0.30907,0.87937
0.00045,0.00025,0.0006,0.00025,48,0.18823,0.00089,0.11533,0.34783,0.89225
0.000375,0.0003,0.000375,0.000275,48,0.046767,0.00059,0.045447,0.27731,0.8749
0.0003,0.000225,0.0006,0.0002,48,0.092697,0.0008,0.04738,0.29316,0.90477
0.00045,0.00025,0.0006,0.000225,48,0.16365,0.00086,0.099391,0.33593,0.89371
0.0003,0.0002,0.000375,0.00025,48,0.1172,0.000575,0.11275,0.35989,0.90776
0.00045,0.000225,0.000375,0.0003,48,0.11784,0.000695,0.088778,0.32734,0.89153
0.0003,0.0003,0.000375,0.00025,48,0.16426,0.000575,0.20534,0.36394,0.88525
0.000375,0.0002,0.0006,0.000275,48,0.1394,0.000815,0.086474,0.33399,0.89394
0.000375,0.0002,0.000375,0.000225,48,0.1171,0.000605,0.10272,0.34528,0.90924
0.0003,0.0003,0.000525,0.0002,48,0.069964,0.000725,0.040889,0.26205,0.89486
0.00045,0.00025,0.0006,0.0003,48,0.093605,0.00089,0.045134,0.29003,0.88434
0.0003,0.00025,0.000525,0.000225,48,0.046557,0.000725,0.024414,0.24614,0.90082
0.000375,0.000225,0.0003,0.000275,48,0.14122,0.000575,0.1531,0.37098,0.897
0.0003,0.0002,0.0003,0.0003,48,0.14111,0.0005,0.21116,0.40874,0.89127
0.000375,0.00025,0.0003,0.0002,48,0.11672,0.000575,0.11095,0.33915,0.90776
0.000375,0.0003,0.000375,0.000225,48,0.1642,0.000605,0.1896,0.37494,0.88793
0.00045,0.0002,0.000375,0.0002,48,0.1887,0.000695,0.14794,0.36221,0.91392
0.0003,0.000225,0.0006,0.000225,48,0.046429,0.0008,0.020197,0.24529,0.90135
0.00045,0.00025,0.000375,0.000225,48,0.18938,0.00071,0.15182,0.36435,0.9033
0.0003,0.000275,0.00045,0.00025,48,0.047024,0.00065,0.032057,0.25364,0.89296
0.0003,0.000225,0.0006,0.0002,48,0.046348,0.0008,0.019862,0.24263,0.90477
0.000375,0.0003,0.0003,0.0003,48,0.093791,0.000575,0.10899,0.33206,0.87276
0.000375,0.000225,0.0003,0.0002,48,0.14099,0.000575,0.13806,0.35897,0.91301
0.000375,0.000225,0.0003,0.000225,48,0.046886,0.000575,0.037712,0.28026,0.90817
0.00045,0.000225,0.0003,0.000225,48,0.11779,0.00065,0.089532,0.32454,0.90749
0.000375,0.000225,0.0003,0.0003,48,0.07054,0.000575,0.067797,0.31467,0.89049
0.000375,0.00025,0.000375,0.000225,48,0.16425,0.000605,0.17301,0.3766,0.89981
0.00045,0.000225,0.0006,0.0002,48,0.16462,0.00089,0.090815,0.33258,0.90212
0.000375,0.000225,0.000375,0.000225,48,0.070399,0.000605,0.056902,0.30404,0.90478
0.000375,0.00025,0.00045,0.00025,48,0.070502,0.00068,0.047559,0.29145,0.89586
0.000375,0.000275,0.00045,0.0002,48,0.18837,0.00068,0.1692,0.3729,0.89932
0.000375,0.0003,0.0006,0.000225,48,0.093468,0.00083,0.049378,0.28483,0.88736
0.0003,0.0002,0.000525,0.00025,48,0.18549,0.000725,0.1427,0.37664,0.90467
0.00045,0.000275,0.000525,0.000225,48,0.11701,0.000785,0.072633,0.31239,0.89177
0.0003,0.000275,0.0003,0.00025,48,0.14147,0.0005,0.22136,0.37965,0.88709
0.000375,0.0002,0.00045,0.00025,48,0.1875,0.000665,0.17224,0.3874,0.90277
0.0003,0.000225,0.000375,0.00025,48,0.093518,0.000575,0.08844,0.33846,0.90292
0.00045,0.000275,0.000525,0.000275,48,0.093735,0.000785,0.056331,0.29949,0.88363
0.0003,0.0002,0.000525,0.0003,48,0.14009,0.000725,0.099671,0.35094,0.89502
0.000375,0.00025,0.0003,0.000275,48,0.070232,0.000575,0.06697,0.30648,0.89176
0.000375,0.0002,0.0006,0.000225,48,0.092598,0.000815,0.047197,0.29775,0.90173
0.000375,0.0003,0.0006,0.0002,48,0.070182,0.00083,0.033563,0.26449,0.89066
0.0003,0.0003,0.0006,0.00025,48,0.09315,0.0008,0.053146,0.26899,0.88495
0.00045,0.0002,0.0003,0.00025,48,0.093849,0.00065,0.067385,0.30945,0.90695
0.0003,0.000275,0.00045,0.00025,66,0.070666,0.00065,0.056221,0.26118,0.91271
0.000525,0.00025,0.00045,0.00025,66,0.19005,0.000875,0.13749,0.32991,0.91793
0.000525,0.0002,0.0006,0.0002,66,0.11839,0.00098,0.054976,0.26307,0.92186
0.000525,0.000275,0.0003,0.000275,66,0.16468,0.000725,0.15384,0.32803,0.90818
0.00045,0.0003,0.000525,0.000225,66,0.11788,0.000815,0.079122,0.28494,0.90963
0.00045,0.0003,0.0006,0.0002,66,0.14171,0.00089,0.086968,0.28854,0.91067
0.00045,0.000275,0.0006,0.000275,66,0.047118,0.00089,0.020641,0.20994,0.90576
0.00045,0.000225,0.0006,0.000225,66,0.070689,0.00089,0.031736,0.23137,0.9173
0.00045,0.000225,0.00045,0.0003,66,0.094523,0.00074,0.067685,0.28262,0.90993
0.0003,0.0002,0.000375,0.0002,66,0.094386,0.000575,0.087731,0.30796,0.93282
0.000375,0.000275,0.0006,0.0002,66,0.046921,0.00083,0.021158,0.21089,0.91424
0.00045,0.00025,0.0006,0.0002,66,0.11799,0.00089,0.064199,0.27137,0.91704
0.00045,0.00025,0.0003,0.000275,66,0.070336,0.00065,0.055948,0.25484,0.91271
0.0003,0.0002,0.000375,0.0002,66,0.047193,0.000575,0.037954,0.24268,0.93282
0.00045,0.0002,0.000525,0.000225,66,0.1414,0.000785,0.10069,0.30536,0.92037
0.0003,0.000225,0.0006,0.0003,66,0.070227,0.0008,0.038941,0.25647,0.90941
0.00045,0.000275,0.000375,0.000275,66,0.18864,0.000695,0.21154,0.37048,0.90841
0.00045,0.000275,0.0006,0.000275,66,0.070676,0.00089,0.034922,0.2374,0.90576
0.0003,0.000225,0.0006,0.000225,66,0.18746,0.0008,0.14219,0.35032,0.91955
0.0003,0.0003,0.0006,0.00025,66,0.14064,0.0008,0.10327,0.29124,0.90623
0.00045,0.000225,0.000375,0.0003,66,0.18833,0.000695,0.20338,0.36715,0.91138
0.000375,0.0003,0.00045,0.000225,66,0.16417,0.00068,0.17552,0.35333,0.90986
0.000375,0.0003,0.000525,0.0003,66,0.14144,0.00074,0.13557,0.33711,0.89705
0.00045,0.0002,0.000375,0.00025,66,0.11776,0.000695,0.091507,0.29536,0.92291
0.000375,0.00025,0.00045,0.0002,66,0.047044,0.00068,0.029953,0.22438,0.92164
0.0003,0.0002,0.0003,0.0003,66,0.094402,0.0005,0.13826,0.34314,0.9114
0.000375,0.0003,0.0006,0.000275,66,0.18808,0.00083,0.1658,0.34939,0.90166
0.0003,0.0002,0.000375,0.000225,66,0.1652,0.000575,0.1939,0.38925,0.929
0.0003,0.000225,0.0006,0.0003,66,0.11705,0.0008,0.078813,0.3098,0.90941
0.000375,0.000225,0.00045,0.000225,66,0.046714,0.000665,0.03172,0.23077,0.92066
0.000525,0.000225,0.000525,0.000275,66,0.094767,0.000905,0.047618,0.25436,0.91372
0.00045,0.00025,0.0003,0.000275,66,0.16412,0.00065,0.17839,0.35028,0.91271
0.0003,0.000225,0.0003,0.0003,66,0.070757,0.0005,0.10381,0.30787,0.90685
0.00045,0.0003,0.000375,0.00025,66,0.18806,0.000695,0.21166,0.36906,0.90804
0.00045,0.000225,0.000525,0.0003,66,0.16521,0.000815,0.13103,0.33101,0.90963
0.0003,0.0002,0.000375,0.00025,66,0.094052,0.000575,0.093693,0.31688,0.92473
0.00045,0.000225,0.0006,0.000275,66,0.16454,0.00086,0.12093,0.32406,0.9095
0.0003,0.0003,0.00045,0.000275,66,0.070122,0.00065,0.059416,0.26326,0.90396
0.0003,0.00025,0.0006,0.000225,66,0.046727,0.0008,0.021871,0.21334,0.91638
0.000375,0.0003,0.0006,0.000225,66,0.070479,0.00083,0.037315,0.23902,0.90786
0.000375,0.0003,0.00045,0.0003,66,0.046779,0.000665,0.039287,0.23883,0.89596
0.000525,0.000225,0.00045,0.000275,66,0.047401,0.000845,0.02109,0.2123,0.91546
0.00045,0.000225,0.000375,0.000225,66,0.16521,0.00071,0.14303,0.3365,0.92453
0.0003,0.00025,0.00045,0.00025,66,0.16459,0.00065,0.1752,0.37593,0.91691
0.0003,0.000275,0.00045,0.0003,66,0.046798,0.00065,0.036369,0.23542,0.90395
0.000375,0.0002,0.000525,0.0003,66,0.094524,0.000755,0.063848,0.28679,0.91252
0.000375,0.0002,0.000525,0.0003,66,0.16542,0.000755,0.14293,0.35076,0.91252
0.00045,0.0003,0.000525,0.0003,66,0.094405,0.000815,0.063119,0.27477,0.89965
0.00045,0.0002,0.0006,0.00025,66,0.04724,0.00089,0.018927,0.20908,0.917
0.0003,0.00025,0.0006,0.0003,66,0.07022,0.0008,0.039912,0.25331,0.90624
0.000525,0.000275,0.0006,0.00025,66,0.094972,0.00098,0.044021,0.2475,0.90959
0.000375,0.0003,0.0006,0.0003,66,0.07036,0.000815,0.042676,0.25165,0.89661
0.000375,0.0003,0.000375,0.000275,66,0.094197,0.000605,0.11165,0.3075,0.89977
0.00045,0.00025,0.000375,0.000275,66,0.094405,0.000695,0.074588,0.28196,0.9123
0.000525,0.0002,0.0006,0.000275,66,0.070857,0.000935,0.030932,0.23199,0.91188
0.000375,0.0003,0.000375,0.0002,66,0.16441,0.000605,0.21392,0.36428,0.91197
0.0003,0.000275,0.0006,0.000275,66,0.093271,0.0008,0.058623,0.26727,0.90655
0.0003,0.00025,0.000525,0.000225,66,0.18729,0.000725,0.16942,0.36563,0.91906
0.0003,0.000275,0.0003,0.000275,66,0.094129,0.0005,0.15591,0.32338,0.9025
0.000375,0.000225,0.000525,0.000275,66,0.14164,0.000755,0.11336,0.32977,0.91358
0.00045,0.0002,0.0006,0.000225,66,0.11769,0.00089,0.063213,0.27206,0.91975
0.0003,0.000275,0.00045,0.00025,66,0.14133,0.00065,0.14296,0.3405,0.91271
0.0003,0.000275,0.00045,0.00025,66,0.094221,0.00065,0.081508,0.29043,0.91271
0.0003,0.00025,0.000375,0.0002,66,0.11768,0.000575,0.12537,0.33259,0.92457
0.00045,0.0002,0.0006,0.0003,66,0.14123,0.00089,0.089783,0.30037,0.91066
0.0003,0.0002,0.0003,0.00025,66,0.094272,0.0005,0.12768,0.32768,0.92294
0.0003,0.0003,0.00045,0.000225,66,0.16406,0.00065,0.1816,0.33994,0.91191
0.0003,0.00025,0.0006,0.000225,66,0.14018,0.0008,0.094718,0.31079,0.91638
0.00045,0.000225,0.000375,0.000275,66,0.14133,0.00071,0.12056,0.32236,0.91725
0.00045,0.000225,0.00045,0.0003,66,0.18905,0.00074,0.18473,0.36309,0.90993
0.000375,0.0002,0.00045,0.0002,66,0.18707,0.000665,0.18655,0.3663,0.92725
0.000525,0.00025,0.000375,0.0003,66,0.047303,0.000785,0.024971,0.21605,0.90905
0.000525,0.000225,0.000375,0.000275,66,0.16478,0.0008,0.12324,0.31906,0.91734
0.000375,0.0003,0.0006,0.000225,66,0.093971,0.00083,0.05498,0.26229,0.90786
0.00045,0.000225,0.00045,0.000225,66,0.14192,0.00071,0.12227,0.31689,0.91857
0.0003,0.0002,0.000525,0.000225,66,0.18806,0.000725,0.16068,0.36729,0.92558
0.00045,0.000225,0.000525,0.0003,66,0.14161,0.000815,0.10375,0.31312,0.90963
0.000525,0.0003,0.00045,0.0002,66,0.18994,0.000845,0.14637,0.33075,0.91451
0.00045,0.000275,0.00045,0.0002,66,0.18853,0.00071,0.19399,0.35484,0.91438
0.00045,0.000225,0.000525,0.0002,66,0.16541,0.000815,0.11784,0.31626,0.92234
0.000525,0.0002,0.000525,0.000225,84,0.047759,0.000905,0.020924,0.19062,0.92804
0.00045,0.000275,0.000375,0.000275,84,0.071111,0.000695,0.063043,0.26151,0.91559
0.000525,0.000275,0.0003,0.00025,84,0.14151,0.000725,0.15037,0.31792,0.91897
0.00045,0.000225,0.00045,0.000275,84,0.14255,0.00074,0.14975,0.33049,0.92061
0.00045,0.000225,0.0006,0.0002,84,0.16578,0.00089,0.12971,0.32037,0.92605
0.0003,0.000225,0.000375,0.000275,84,0.14309,0.000575,0.22426,0.3998,0.92277
0.000375,0.000225,0.0006,0.0002,84,0.11833,0.00083,0.083143,0.2894,0.92671
0.0003,0.000275,0.000525,0.0002,84,0.070208,0.000725,0.049677,0.24845,0.92489
0.000525,0.000225,0.0006,0.000225,84,0.16773,0.001025,0.11122,0.30636,0.9262
0.0003,0.00025,0.0003,0.00025,84,0.1183,0.0005,0.23168,0.37714,0.92033
0.000375,0.000275,0.00045,0.000275,84,0.070857,0.000665,0.072573,0.27901,0.91253
0.000375,0.0002,0.00045,0.000275,84,0.18963,0.00068,0.26154,0.39921,0.92402
0.0003,0.0003,0.0003,0.000275,84,0.19099,0.0005,0.55765,0.44076,0.90459
0.000375,0.0002,0.0006,0.00025,84,0.18948,0.00083,0.18282,0.35812,0.92396
0.0003,0.0002,0.0006,0.00025,84,0.094469,0.0008,0.064005,0.28081,0.92564
0.000525,0.0002,0.00045,0.000225,84,0.19067,0.000845,0.17174,0.31104,0.93016
0.000525,0.0002,0.0003,0.000225,84,0.046961,0.000725,0.028112,0.19528,0.93156
0.000375,0.0002,0.00045,0.00025,84,0.094467,0.000665,0.091789,0.29697,0.92646
0.0003,0.00025,0.0006,0.00025,84,0.047136,0.0008,0.026084,0.21779,0.92028
0.000525,0.0002,0.000375,0.000275,84,0.1908,0.000785,0.19408,0.31392,0.92534
0.000375,0.0002,0.000525,0.00025,84,0.14274,0.000755,0.13475,0.33073,0.92633
0.0003,0.0002,0.0006,0.000275,84,0.18838,0.0008,0.19279,0.37944,0.92253
0.000525,0.000275,0.00045,0.00025,84,0.19071,0.000845,0.20106,0.3505,0.91948
0.000525,0.000225,0.00045,0.000225,84,0.19113,0.000845,0.18005,0.32834,0.92775
0.00045,0.0003,0.000525,0.000275,84,0.095216,0.000815,0.076788,0.27721,0.91088
0.0003,0.00025,0.00045,0.0002,84,0.16614,0.00065,0.19556,0.3714,0.93007
0.000375,0.00025,0.0003,0.0003,84,0.094437,0.000575,0.1344,0.32037,0.9139
0.0006,0.0002,0.0006,0.000275,84,0.047854,0.0011,0.016592,0.18117,0.92195
0.0003,0.000275,0.0003,0.000275,84,0.095209,0.0005,0.18377,0.34126,0.91026
0.00045,0.000275,0.0003,0.000225,84,0.11823,0.00065,0.13121,0.31744,0.92326
0.0006,0.0002,0.0006,0.000225,84,0.16755,0.0011,0.099706,0.29741,0.92624
0.00045,0.00025,0.000525,0.00025,84,0.071497,0.000815,0.046708,0.24414,0.92034
0.000375,0.000225,0.000375,0.00025,84,0.1181,0.000605,0.15617,0.34249,0.92436
0.000375,0.000225,0.00045,0.0003,84,0.070849,0.00068,0.065993,0.27673,0.91705
0.00045,0.000225,0.000525,0.00025,84,0.071248,0.000785,0.049185,0.24537,0.92109
0.0003,0.00025,0.0003,0.00025,84,0.16562,0.0005,0.38512,0.43619,0.92033
0.000375,0.00025,0.000525,0.0003,84,0.1425,0.000755,0.15798,0.34922,0.91379
0.000375,0.00025,0.00045,0.000275,84,0.094397,0.000665,0.10442,0.31317,0.91631
0.0003,0.0003,0.0006,0.0002,84,0.14137,0.0008,0.11913,0.29453,0.91906
0.00045,0.0003,0.000375,0.000275,84,0.071087,0.00071,0.06188,0.26174,0.91323
0.00045,0.0002,0.000525,0.00025,84,0.047517,0.000815,0.025541,0.2046,0.92556
0.0003,0.0002,0.000525,0.0002,84,0.070785,0.000725,0.046313,0.25597,0.93432
0.00045,0.0003,0.000375,0.0003,84,0.070756,0.000695,0.068915,0.26562,0.90757
0.0003,0.00025,0.0006,0.000225,84,0.094369,0.0008,0.064437,0.27692,0.92309
0.0003,0.0003,0.0003,0.0002,84,0.047506,0.0005,0.06895,0.23498,0.91837
0.00045,0.00025,0.0003,0.0002,84,0.1653,0.00065,0.20438,0.35673,0.93019
0.000375,0.00025,0.000375,0.00025,84,0.18917,0.00059,0.35861,0.42136,0.91901
0.00045,0.000275,0.000525,0.00025,84,0.071313,0.000815,0.048091,0.24688,0.91729
0.0003,0.00025,0.0003,0.00025,84,0.14196,0.0005,0.30377,0.40792,0.92033
0.00045,0.00025,0.0006,0.0003,84,0.094679,0.00086,0.071347,0.27644,0.91072
0.000375,0.000275,0.000375,0.0003,84,0.14254,0.000605,0.25854,0.38992,0.90761
0.0003,0.0002,0.000525,0.0003,84,0.16512,0.000725,0.18667,0.38304,0.92119
0.0003,0.0002,0.0006,0.0003,84,0.11798,0.0008,0.09584,0.31602,0.91911
0.0003,0.0002,0.0006,0.0003,84,0.094385,0.0008,0.068802,0.28933,0.91911
0.00045,0.00025,0.0006,0.00025,84,0.047476,0.00089,0.023254,0.20311,0.91871
0.000375,0.000225,0.0003,0.0002,84,0.11878,0.000575,0.14453,0.3312,0.9346
0.000375,0.00025,0.0003,0.0002,84,0.16619,0.000575,0.24953,0.38719,0.93069
0.0003,0.000225,0.00045,0.00025,84,0.094689,0.00065,0.09083,0.31351,0.9271
0.000375,0.0003,0.0003,0.00025,84,0.047508,0.000575,0.053989,0.23401,0.91377
0.000375,0.000225,0.000525,0.000225,84,0.07123,0.000755,0.048246,0.25415,0.92665
0.00045,0.000275,0.000375,0.0002,84,0.18964,0.000695,0.24197,0.3747,0.92532
